"","AreaCode","SR","District","TsName_Census","TsCode_MIMU","TsName_MIMU","Ts","CatNum","Severity","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24","y25","y26","y27","y28","y29","y30","y31","y32","y33","y34","y35","y36","y37","y38","y39","y40","y41","y42","y43","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y58","y59","y60","y61","y62","y63","y64","y65","y66","y67","y68","y69","y70","y71","y72","y73","y74","y75","y76","y77","y78","y79","y80","y81","y82","y83","y84","y85","y86","y87","y88","y89","AtAb90"
"708","AREA # 100203","Mon","Thaton","Kyaikto","MMR011009","Kyaikto","Kyaikto","3","Yes - a lot of difficulty",NA,NA,1,NA,NA,1,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","AREA # 100203","Mon","Thaton","Kyaikto","MMR011009","Kyaikto","Kyaikto","4","Yes - cannot see at all",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","AREA # 100204","Mon","Thaton","Bilin","MMR011010","Bilin","Bilin","1","No - no difficulty",495,1536,1752,1784,1749,1915,1587,1665,1277,986,663,494,359,250,149,119,63,34,31,14,19,10,8,10,7,8,6,5,3,NA,4,4,1,2,4,5,3,3,5,4,1,2,1,4,1,5,NA,1,4,1,2,2,3,1,1,1,NA,2,1,NA,2,2,NA,NA,NA,2,1,2,1,1,2,NA,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA
"711","AREA # 100204","Mon","Thaton","Bilin","MMR011010","Bilin","Bilin","2","Yes - some difficulty",1,5,1,4,2,6,NA,4,4,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","AREA # 100204","Mon","Thaton","Bilin","MMR011010","Bilin","Bilin","3","Yes - a lot of difficulty",NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","AREA # 100204","Mon","Thaton","Bilin","MMR011010","Bilin","Bilin","4","Yes - cannot see at all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","AREA # 110101","Rakhine","Sittway","Sittway","MMR012001","Sittwe","Sittway","1","No - no difficulty",267,805,1042,1053,1092,1089,1086,1158,1226,940,720,494,450,375,281,180,132,77,63,30,44,24,26,13,14,15,10,7,12,6,10,5,5,5,2,4,4,5,5,3,4,5,2,6,4,5,1,2,1,2,3,4,4,1,3,7,2,3,1,NA,NA,1,NA,3,2,3,NA,2,1,1,1,1,2,1,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1
"715","AREA # 110101","Rakhine","Sittway","Sittway","MMR012001","Sittwe","Sittway","2","Yes - some difficulty",NA,1,1,NA,3,2,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","AREA # 110101","Rakhine","Sittway","Sittway","MMR012001","Sittwe","Sittway","3","Yes - a lot of difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","AREA # 110102","Rakhine","Sittway","Ponnagyun","MMR012002","Ponnagyun","Ponnagyun","1","No - no difficulty",541,1086,1366,1310,1455,1374,1273,1441,1372,898,684,438,281,226,141,86,46,34,24,15,13,8,5,4,8,5,3,3,2,4,3,5,4,4,1,6,1,2,3,NA,2,NA,2,1,NA,1,4,1,2,2,5,1,3,2,1,1,NA,1,NA,NA,2,4,NA,2,NA,1,1,1,2,NA,2,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"718","AREA # 110102","Rakhine","Sittway","Ponnagyun","MMR012002","Ponnagyun","Ponnagyun","2","Yes - some difficulty",NA,NA,NA,1,NA,NA,1,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","AREA # 110102","Rakhine","Sittway","Ponnagyun","MMR012002","Ponnagyun","Ponnagyun","3","Yes - a lot of difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","AREA # 110102","Rakhine","Sittway","Ponnagyun","MMR012002","Ponnagyun","Ponnagyun","4","Yes - cannot see at all",NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","AREA # 110103","Rakhine","Sittway","Pauktaw","MMR012007","Pauktaw","Pauktaw","4","Yes - cannot see at all",NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","AREA # 110103","Rakhine","Sittway","Pauktaw","MMR012007","Pauktaw","Pauktaw","1","No - no difficulty",606,1156,1527,1408,1597,1639,1424,1570,1360,800,598,334,236,184,104,77,47,31,24,16,18,8,15,10,4,9,2,7,3,3,5,6,NA,4,3,3,2,1,2,1,2,3,2,3,5,1,3,1,2,1,NA,1,2,3,1,2,1,NA,2,1,NA,2,2,NA,NA,NA,1,1,3,NA,1,NA,NA,3,NA,3,1,NA,1,1,1,NA,NA,NA,NA,NA
"723","AREA # 110103","Rakhine","Sittway","Pauktaw","MMR012007","Pauktaw","Pauktaw","2","Yes - some difficulty",NA,NA,NA,NA,2,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","AREA # 110103","Rakhine","Sittway","Pauktaw","MMR012007","Pauktaw","Pauktaw","3","Yes - a lot of difficulty",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","AREA # 110104","Rakhine","Sittway","Yethedaung","MMR012008","Rathedaung","Yethedaung","4","Yes - cannot see at all",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","AREA # 110104","Rakhine","Sittway","Yethedaung","MMR012008","Rathedaung","Yethedaung","1","No - no difficulty",515,1079,1332,1309,1229,1238,1223,1387,1210,921,684,426,313,263,133,74,35,47,20,12,23,10,8,13,6,9,2,10,3,3,4,NA,NA,5,NA,2,1,5,1,4,5,1,NA,1,1,NA,2,3,1,3,3,NA,2,5,NA,2,3,2,2,2,2,1,NA,NA,2,2,1,NA,NA,1,2,NA,NA,NA,NA,1,NA,NA,2,NA,NA,1,NA,NA,NA,NA
"727","AREA # 110104","Rakhine","Sittway","Yethedaung","MMR012008","Rathedaung","Yethedaung","2","Yes - some difficulty",1,2,2,2,1,5,4,1,1,3,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"728","AREA # 110104","Rakhine","Sittway","Yethedaung","MMR012008","Rathedaung","Yethedaung","3","Yes - a lot of difficulty",1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"729","AREA # 110201","Rakhine","Myauk U","Myauk U","MMR012003","Mrauk-U","Myauk U","1","No - no difficulty",785,1554,1930,1863,1907,1977,1704,1975,1780,1229,823,537,324,245,138,92,45,40,27,24,17,10,13,9,7,15,7,4,7,2,7,3,3,7,2,8,1,3,5,2,8,2,2,2,2,7,4,4,5,3,4,NA,5,3,1,2,1,NA,NA,1,NA,2,NA,NA,1,6,1,NA,NA,1,4,2,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA
"730","AREA # 110201","Rakhine","Myauk U","Myauk U","MMR012003","Mrauk-U","Myauk U","2","Yes - some difficulty",NA,1,1,4,4,1,1,4,4,2,6,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","AREA # 110201","Rakhine","Myauk U","Myauk U","MMR012003","Mrauk-U","Myauk U","3","Yes - a lot of difficulty",NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"732","AREA # 110201","Rakhine","Myauk U","Myauk U","MMR012003","Mrauk-U","Myauk U","4","Yes - cannot see at all",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"733","AREA # 110202","Rakhine","Myauk U","Kyauktaw","MMR012004","Kyauktaw","Kyauktaw","2","Yes - some difficulty",NA,NA,NA,1,1,2,NA,5,1,1,6,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","AREA # 110202","Rakhine","Myauk U","Kyauktaw","MMR012004","Kyauktaw","Kyauktaw","3","Yes - a lot of difficulty",NA,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"735","AREA # 110202","Rakhine","Myauk U","Kyauktaw","MMR012004","Kyauktaw","Kyauktaw","4","Yes - cannot see at all",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","AREA # 110202","Rakhine","Myauk U","Kyauktaw","MMR012004","Kyauktaw","Kyauktaw","1","No - no difficulty",771,1355,1681,1631,1669,1806,1539,1822,1726,1309,986,602,403,293,172,119,46,28,31,19,17,14,18,13,8,13,8,10,12,6,9,5,3,5,1,3,2,5,NA,1,2,3,2,3,1,10,2,5,3,3,2,3,3,1,2,NA,2,2,2,NA,3,4,4,1,1,1,NA,1,4,5,3,1,1,3,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"737","AREA # 110203","Rakhine","Myauk U","Minbya","MMR012005","Minbya","Minbya","1","No - no difficulty",789,1496,1774,1661,1727,1797,1552,1798,1687,972,722,403,237,186,106,81,49,31,19,14,22,10,19,13,10,5,3,8,2,2,8,1,3,5,4,4,4,5,1,6,3,5,2,6,2,3,3,3,4,1,4,2,NA,NA,2,4,NA,3,2,1,3,1,1,3,1,1,NA,NA,NA,1,2,1,NA,NA,NA,2,NA,NA,NA,1,NA,1,NA,NA,NA,NA
"738","AREA # 110203","Rakhine","Myauk U","Minbya","MMR012005","Minbya","Minbya","3","Yes - a lot of difficulty",NA,NA,2,NA,NA,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","AREA # 110203","Rakhine","Myauk U","Minbya","MMR012005","Minbya","Minbya","4","Yes - cannot see at all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","AREA # 110203","Rakhine","Myauk U","Minbya","MMR012005","Minbya","Minbya","2","Yes - some difficulty",NA,1,1,3,NA,3,NA,5,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,1,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,2,NA,1,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"741","AREA # 110204","Rakhine","Myauk U","Myebon","MMR012006","Myebon","Myebon","1","No - no difficulty",699,1414,1586,1518,1625,1623,1385,1513,1423,894,630,376,288,216,118,76,39,39,27,11,13,5,4,7,1,10,6,5,5,NA,4,3,3,3,2,2,1,2,1,NA,2,1,2,1,NA,2,NA,3,1,2,2,1,3,3,1,2,NA,NA,3,NA,1,1,NA,1,1,1,1,1,NA,NA,NA,1,1,1,NA,3,NA,NA,NA,2,NA,NA,NA,1,NA,NA
"742","AREA # 110204","Rakhine","Myauk U","Myebon","MMR012006","Myebon","Myebon","2","Yes - some difficulty",1,3,1,3,7,2,3,NA,2,6,2,2,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"743","AREA # 110204","Rakhine","Myauk U","Myebon","MMR012006","Myebon","Myebon","3","Yes - a lot of difficulty",NA,1,NA,NA,1,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","AREA # 110204","Rakhine","Myauk U","Myebon","MMR012006","Myebon","Myebon","4","Yes - cannot see at all",NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","AREA # 110301","Rakhine","Maungtaw","Maungtaw","MMR012009","Maungdaw","Maungtaw","3","Yes - a lot of difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","AREA # 110301","Rakhine","Maungtaw","Maungtaw","MMR012009","Maungdaw","Maungtaw","4","Yes - cannot see at all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","AREA # 110301","Rakhine","Maungtaw","Maungtaw","MMR012009","Maungdaw","Maungtaw","1","No - no difficulty",130,219,302,303,301,326,199,276,273,227,161,143,121,96,56,56,20,19,8,15,8,5,6,6,3,5,5,2,3,1,4,2,2,2,1,1,2,1,1,NA,3,NA,NA,NA,3,1,1,1,1,2,NA,NA,NA,NA,1,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","AREA # 110301","Rakhine","Maungtaw","Maungtaw","MMR012009","Maungdaw","Maungtaw","2","Yes - some difficulty",NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","AREA # 110302","Rakhine","Maungtaw","Buthidaung","MMR012010","Buthidaung","Buthidaung","3","Yes - a lot of difficulty",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","AREA # 110302","Rakhine","Maungtaw","Buthidaung","MMR012010","Buthidaung","Buthidaung","4","Yes - cannot see at all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","AREA # 110302","Rakhine","Maungtaw","Buthidaung","MMR012010","Buthidaung","Buthidaung","1","No - no difficulty",214,407,498,514,472,568,428,528,488,411,312,238,190,132,77,39,28,20,15,10,14,13,5,2,6,5,2,NA,2,1,2,2,NA,2,2,3,NA,NA,2,NA,NA,NA,NA,1,1,1,NA,NA,NA,2,NA,3,NA,NA,2,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"752","AREA # 110302","Rakhine","Maungtaw","Buthidaung","MMR012010","Buthidaung","Buthidaung","2","Yes - some difficulty",NA,NA,1,NA,2,1,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
